movie_id,description,language,rating,writer,director,cast,genre,name,,,,,
tt10330,Mother and daughter bicker over everything -- what Anna wears whom she likes and what she wants to do when she's older. In turn Anna detests Tess's fiancé. When a magical fortune cookie switches their personalities they each get a peek at how the other person feels thinks and lives., English ,6,,,," ""Comedy""",Freaky Friday,,,,,
tt6957,Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40 there's one thing Andy hasn't done and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish a single mom., English ,6.2,,,," ""Comedy"", ""Romance""",The 40 Year Old Virgin,,,,,
tt1934,Young Shakespeare is forced to stage his latest comedy Romeo and Ethel the Pirate's Daughter before it's even written. When a lovely noblewoman auditions for a role they fall into forbidden love -- and his play finds a new life (and title). As their relationship progresses Shakespeare's comedy soon transforms into tragedy., English ,6.8,,,," ""Romance"", ""History""",Shakespeare in Love,,,,,
tt169917,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife., English ,6.2,,,," ""Crime"", ""Drama"", ""Mystery"", ""Thriller""",A Walk Among the Tombstones,,,,,
tt951,Hard-edged cop John Kimble gets more than he bargained for when he goes undercover as a kindergarten teacher to get the goods on a brutal drug lord while at the same time protecting the man's young son. Pitted against a class of boisterous moppets whose antics try his patience and test his mettle Kimble may have met his match … in more ways than one., English ,5.8,,,," ""Comedy""",Kindergarten Cop,,,,,
tt10189,A stoner and his dealer are forced to go on the run from the police after the pothead witnesses a cop commit a murder., English ,6.6,,,," ""Action"", ""Comedy""",Pineapple Express,,,,,
tt9454,A unique 16th century woman Danielle possesses a love of books and can easily quote from Sir Thomas More’s Utopia. An intriguing mix of tomboyish athleticism and physical beauty she has more than enough charm to capture the heart of a prince ... after beaning him with an apple., English ,6.8,,,," ""Drama"", ""Romance"", ""Comedy""",EverAfter,,,,,
tt2055,A former gunslinger is forced to take up arms again when he and his cattle crew are threatened by a corrupt lawman., English ,7,,,," ""Western""",Open Range,,,,,
tt1551,Five medical students want to find out if there is life after death. They plan to stop one of their hearts for a few seconds thus simulating death and then bring the person back to life. A science fiction thriller from the early 1990's with a star studded cast., English ,6.3,,,," ""Drama"", ""Horror"", ""Science Fiction"", ""Thriller""",Flatliners,,,,,
tt5902,Tells the story of operation Market Garden. A failed attempt by the allies in the latter stages of WWII to end the war quickly by securing three bridges in Holland allowing access over the Rhine into Germany. A combination of poor allied intelligence and the presence of two crack German panzer divisions meant that the final part of this operation (the bridge in Arnhem over the Rhine) was doomed to failure., English ,6.9,,,," ""Drama"", ""History"", ""War""",A Bridge Too Far,,,,,
tt11460,After attending the funeral of her grandmother in Dallas the Lux Atlantic Hotel manager Lisa is waiting for a flight to Miami. Due to the bad weather and consequent flight delay she meets in the airport bar Jack Rippner who is also in the waiting list. They sit together in the plane and Jack reveals that he wants Lisa to change the room in Lux of an important American politician to facilitate a terrorist attempt against him. Otherwise Lisa's father will be killed by a hit man. Lisa has to decide what to do with the menacing man at her side., English ,6.2,,,," ""Horror"", ""Thriller""",Red Eye,,,,,
tt9358,When Kimberly has a violent premonition of a highway pileup she blocks the freeway keeping a few others meant to die safe...Or are they? The survivors mysteriously start dying and it's up to Kimberly to stop it before she's next., English ,5.9,,,," ""Horror"", ""Mystery""",Final Destination 2,,,,,
tt134,In the deep south during the 1930s three escaped convicts search for hidden treasure while a relentless lawman pursues them. On their journey they come across many comical characters and incredible situations. Based upon Homer's 'Odyssey'., English ,7.3,,,," ""Action"", ""Adventure"", ""Comedy""",O Brother Where Art Thou?,,,,,
tt22894,When God loses faith in humankind he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way desert diner with the Archangel Michael., English ,5.2,,,," ""Horror""",Legion,,,,,
tt134374,Daniel Lugo manager of the Sun Gym in 1990s Miami decides that there is only one way to achieve his version of the American dream: extortion. To achieve his goal he recruits musclemen Paul and Adrian as accomplices. After several failed attempts they abduct rich businessman Victor Kershaw and convince him to sign over all his assets to them. But when Kershaw makes it out alive authorities are reluctant to believe his story., English ,6.1,,,," ""Thriller"", ""Crime"", ""Action""",Pain & Gain,,,,,
tt1901,Dan Foreman is a seasoned advertisement sales executive at a high-ranking publication when a corporate takeover results in him being placed under naive supervisor Carter Duryea who is half his age. Matters are made worse when Dan's new supervisor becomes romantically involved with his daughter an 18 year-old college student Alex., English ,5.9,,,," ""Comedy"", ""Drama"", ""Romance""",In Good Company,,,,,
tt15028,Until now Zak Gibbs' greatest challenge has been to find a way to buy a car. But when he discovers an odd wristwatch amidst his father's various inventions and slips it on -- something very strange happens. The world around him seems to come to a stop everything and everybody frozen in time. Zak quickly learns how to manipulate the device and he and his quick-witted and beautiful new friend Francesca start to have some real fun., English ,4.9,,,," ""Adventure"", ""Family"", ""Science Fiction"", ""Thriller""",Clockstoppers,,,,,
tt11509,Four unwitting heroes cross paths on their journey to the sleepy town of Silverado. Little do they know the town where their family and friends reside has been taken over by a corrupt sheriff and a murderous posse. It's up to the sharp-shooting foursome to save the day but first they have to break each other out of jail and learn who their real friends are., English ,7.1,,,," ""Action"", ""Crime"", ""Drama"", ""Western""",Silverado,,,,,
tt7445,When his helicopter goes down during his fourth tour of duty in Afghanistan Marine Sam Cahill is presumed dead. Back home brother Tommy  steps in to look over Sam’s wife Grace and two children. Sam’s surprise homecoming triggers domestic mayhem., English ,6.8,,,," ""Drama"", ""Thriller"", ""War""",Brothers,,,,,
tt17047,With all-new gadgets high-flying action exciting chases and a wisecracking new handler Derek (Anthony Anderson) Cody has to retrieve the device before the world's leaders fall under the evil control of a diabolical villain., English ,5.2,,,," ""Comedy""",Agent Cody Banks 2: Destination London,,,,,
tt62838,The lives of several couples and singles in New York intertwine over the course of New Year's Eve., English ,5.7,,,," ""Comedy"", ""Romance""",New Year's Eve,,,,,
tt2057,A young man is plunged into a life of subterfuge deceit and mistaken identity in pursuit of a femme fatale whose heart is never quite within his grasp, English ,5.8,,,," ""Drama"", ""Thriller"", ""Mystery"", ""Romance""",Original Sin,,,,,
tt70436,A fictionalized account of the last days of Edgar Allan Poe's life in which the poet is in pursuit of a serial killer whose murders mirror those in the writer's stories., English ,6.1,,,," ""Crime"", ""Thriller"", ""Mystery""",The Raven,,,,,
tt16784,A US president (Gene Hackman) who has retired after two terms in office returns to his hometown of Mooseport Maine and decides to run for Mayor against another local candidate (Ray Romano)., English ,4.8,,,," ""Comedy""",Welcome to Mooseport,,,,,
